source,target,con_type,con_year
2058,1977,f,6
3953,4102,f,5
739,1112,v,6
1857,2197,f,4
1318,2143,f,4
5523,5470,f,4
9121,4486,b,5
4056,4044,f,5
702,7147,f,1
2447,2440,f,1
303,211,f,4
4181,4148,f,2
101,482,f,4
4436,8510,b,4
4209,4216,f,3
1204,984,f,5
4279,4323,f,3
1000,5206,f,3
636,412,b,4
1625,1991,f,1
1353,837,f,3
2563,2538,f,1
261,2560,f,2
1597,1900,f,3
4310,4306,f,3
3188,3179,f,2
934,1307,b,4
1213,991,f,1
2682,2686,f,5
9927,8070,b,6
3391,3383,f,5
4876,4888,f,5
3575,3517,f,4
1730,1754,f,1
3453,3387,f,1
2454,2445,f,1
4893,4855,f,7
2494,2509,f,2
4191,4185,f,1
3299,3335,f,2
1845,1773,f,5
4579,4480,f,5
1153,8116,f,2
4214,4207,f,1
3077,2988,f,1
5473,5485,f,2
5566,5560,f,4
5093,9557,f,7
5155,5260,f,5
3128,3116,f,1
499,283,v,4
1682,2029,f,4
2098,8334,f,7
3203,9547,f,4
3109,3138,f,5
3176,3137,f,2
9942,4756,f,7
2649,2646,f,2
609,244,f,4
3932,4011,f,3
4098,4095,f,1
1382,1301,f,3
147,423,f,3
4546,4461,f,3
8262,3168,f,5
6185,6128,f,2
3467,8237,f,5
5232,6396,b,5
8183,1455,f,2
8786,6475,f,6
2471,2462,f,2
2082,8223,f,2
2094,2197,f,5
6318,5284,f,4
4012,4022,f,5
3641,3692,f,2
9069,3177,f,4
7426,7435,f,1
533,200,f,4
4206,4283,f,3
4358,4355,f,1
2184,1679,f,2
785,1311,f,1
3068,3233,f,3
1615,1470,f,4
2611,2616,f,2
3884,3894,f,1
6453,6466,f,2
145,147,f,3
1908,1590,f,6
807,2076,f,7
4231,4302,f,5
5035,5046,f,1
3381,3246,f,2
5385,5604,f,4
2466,2597,f,4
3203,3213,f,2
444,538,b,5
1403,983,f,3
9465,1888,f,6
1322,1302,f,4
6497,6259,f,4
1324,1417,f,1
1805,1733,f,2
4446,4560,f,3
5271,5028,f,2
4580,4589,f,5
1465,1470,f,1
6220,6112,f,3
1090,1381,f,2
4124,4107,f,1
9942,9928,b,7
8470,256,f,2
714,4073,f,2
603,8307,f,3
6587,7206,f,6
6306,7235,f,3
484,8033,f,4
827,1045,v,5
807,1038,f,3
2791,2543,f,5
2805,2852,f,5
8383,4002,f,3
6250,6242,f,3
4756,4875,f,1
1650,952,f,3
9911,9887,f,7
9607,5946,f,5
9051,3235,b,4
368,4497,f,3
2358,2185,f,4
3272,3319,f,2
5309,9597,f,4
9212,3439,f,4
5592,5479,f,5
169,253,f,2
2509,2494,f,2
4030,4033,f,4
1320,1229,f,4
5488,5497,f,6
834,1430,f,2
2998,2991,f,1
3102,3053,f,4
3023,3051,f,2
2646,2671,f,1
4500,4468,f,4
1390,1374,f,4
4811,4714,f,1
1160,1172,f,4
9780,7154,f,5
3932,3860,f,2
296,211,f,1
2864,2581,f,3
3018,3104,f,4
8167,8145,f,2
1650,1760,f,1
879,894,f,3
1650,1654,f,3
3157,3158,v,5
5300,5035,f,2
1659,1819,f,3
4690,4937,v,5
4792,4892,f,1
698,3080,f,2
5120,5246,f,6
3726,3611,b,4
4557,4593,f,2
748,1417,f,3
2178,2020,f,3
4374,4148,f,1
2997,3022,f,5
7431,7412,f,5
1180,1108,f,3
4381,4568,f,3
9918,4899,b,7
5229,5030,f,1
9819,9812,f,6
163,605,f,4
1325,757,f,6
5150,9594,f,4
3943,8412,f,2
2945,3109,f,1
748,815,f,5
7107,8725,f,6
1692,1700,f,1
9507,1835,f,5
8027,8100,f,3
1773,1807,f,6
9976,1794,f,6
5252,5099,f,5
3444,3314,f,1
4082,4071,f,5
1725,1596,f,5
8714,6202,f,6
5488,8672,f,3
4147,4139,f,3
1276,1411,f,5
891,1806,f,6
2239,1595,b,4
1714,1980,f,2
290,353,f,1
1723,1481,f,4
1561,854,f,2
2556,2581,f,3
6259,6409,f,3
2456,2374,f,1
9235,3419,f,5
5198,2622,b,4
1325,2099,f,7
5304,5238,v,4
8632,5487,f,3
796,1015,f,2
4780,4701,v,5
1994,2010,f,1
1622,1520,f,7
1268,830,f,2
3191,3197,f,1
5296,5141,f,5
9721,9361,f,6
6510,8585,f,4
4310,4301,f,1
480,286,f,2
1401,1124,f,4
2365,2448,f,1
3384,8241,f,3
1394,840,f,6
336,473,f,2
6134,6131,f,1
3572,3568,f,3
10091,820,f,7
4530,4532,f,1
6485,7448,f,5
1822,1814,f,1
3183,3169,f,5
2202,2094,f,7
4208,4148,f,3
9381,9415,f,5
1463,1814,f,7
1649,1758,f,1
801,1907,f,4
4321,4202,f,1
4338,4357,f,1
597,574,f,2
4684,4974,f,2
2062,2066,f,1
8028,8048,f,5
6127,9392,f,5
9514,2148,f,5
221,8510,f,3
182,325,f,5
7313,7247,f,5
1329,1411,f,3
5145,5416,f,4
1985,1939,f,4
806,1125,b,4
1699,1918,f,4
4438,4228,f,5
5067,10036,f,7
4433,4481,f,3
1913,914,b,5
3988,4080,f,4
6431,9370,f,5
5157,5032,f,3
5346,9887,f,7
4707,4796,f,7
3000,3004,f,1
2563,2540,f,1
744,1340,f,2
5494,5535,f,3
4073,4044,f,1
618,9127,f,4
9125,4338,v,5
2962,2957,f,5
7153,6079,f,2
3859,3,f,4
2045,1790,f,2
6298,7289,f,2
8259,3237,f,4
832,820,f,5
9011,2980,f,4
4043,4023,f,4
4505,4520,f,3
2900,2701,f,4
4691,4850,f,2
1128,2205,f,7
2871,2599,f,3
2200,1772,f,1
5069,5148,f,5
2983,2997,f,2
7311,7318,f,2
4056,3944,v,4
2572,2604,f,4
924,1150,f,4
4222,4147,f,1
1192,754,f,3
6148,6457,f,6
7217,4941,f,7
248,8444,b,4
946,783,f,3
5067,5254,f,4
5338,5558,f,4
4055,4060,f,2
6472,6507,f,1
9029,8791,f,3
2113,2193,f,6
1895,1878,f,3
6325,6282,f,4
3858,3865,f,5
463,55,f,3
12,627,f,3
7440,6439,f,1
2030,1826,v,5
3957,3905,f,3
1585,925,f,6
2533,2519,f,3
2492,2489,f,3
2692,2686,f,1
7220,6582,f,6
3497,3383,f,5
557,300,f,1
5587,5303,f,7
5288,5271,f,1
4620,9020,v,5
402,115,f,2
5026,5103,f,1
4790,4776,f,4
508,295,f,5
4030,3934,f,3
8610,8675,f,7
763,1482,f,3
1024,1384,f,2
4692,4923,f,6
2668,8008,f,2
470,110,f,1
1600,2188,f,2
1860,8334,f,4
2496,4667,f,3
1941,1948,f,1
5552,5563,f,2
2061,2121,f,1
4745,4875,f,3
2551,2552,f,1
5273,5031,f,7
741,1120,f,5
2999,3008,f,1
3027,3147,f,3
1013,857,f,6
2121,1624,f,6
3642,3643,f,1
2431,2414,v,4
2394,2431,f,3
5454,8817,f,4
3256,3455,f,5
1634,1177,f,6
4733,4838,f,4
4901,4906,f,2
2914,2887,f,3
4659,2496,f,3
5113,7576,f,3
4280,4251,f,5
153,9135,f,5
4010,4030,v,5
3322,3323,f,4
5189,4952,f,6
5600,5098,f,6
6633,6200,f,3
1384,856,f,2
34,163,f,2
6111,6122,f,2
8191,1024,v,4
637,1,b,5
7406,6189,f,3
8728,6175,f,2
7425,6512,f,5
1852,2089,v,5
3445,3428,f,2
1953,2143,f,6
2425,2386,v,5
4814,4950,f,7
2098,1997,f,3
4359,4202,f,1
6172,6295,f,2
7253,6598,f,7
2108,2104,f,1
6082,4755,f,7
3244,3287,f,2
4621,4604,f,1
1117,829,f,2
1271,1421,f,4
6066,7335,f,6
2185,2239,f,1
1211,1443,f,2
4805,4942,f,5
6365,2632,f,3
5226,8069,f,6
1591,1911,f,4
3239,2998,f,5
6072,6066,f,4
8657,8678,f,4
1262,1273,f,1
4030,4045,f,3
6114,7369,f,7
1959,1879,f,7
4182,4271,f,2
8214,2160,f,3
6388,6072,f,3
676,3426,f,4
426,3574,f,5
1836,8217,f,3
9083,354,f,4
3294,3282,f,2
664,9455,b,4
7362,6148,f,6
5552,5558,f,1
4996,5498,f,7
5076,5282,f,7
8678,5587,f,3
942,2066,f,2
1015,1312,f,2
1262,1129,f,5
5568,8739,f,5
8159,1980,f,6
457,619,f,3
6234,6143,f,6
1490,1727,f,5
8109,1435,f,4
6119,6110,f,1
3447,3435,f,2
5105,5305,f,1
4860,4863,f,1
3435,3439,f,2
279,274,f,1
4221,3023,f,2
4907,4984,f,2
4557,173,f,5
1953,1758,f,4
1866,1815,f,2
5510,5440,f,1
503,548,f,1
7143,7313,f,7
3712,3744,f,1
4495,4244,f,5
676,3255,v,4
4713,5057,f,3
3873,3940,b,5
1354,1213,v,6
5561,8636,f,3
2490,2527,f,4
8123,1862,f,6
4372,4369,f,1
4501,4460,f,1
3723,8293,f,3
742,2200,f,6
1043,1251,f,6
7380,8590,f,3
4357,4353,f,4
39,21,f,1
5126,5292,f,4
3998,3868,f,5
1213,993,f,1
5405,5385,f,3
3245,3384,f,5
4025,3869,f,2
4577,4391,f,2
7318,7414,f,5
6161,6172,f,1
1885,1875,f,6
1371,844,v,4
2470,9665,f,4
4329,551,f,5
1198,1191,f,2
11,9452,f,5
4790,9282,f,5
5336,5517,f,6
6170,7385,f,5
6508,6598,f,3
5184,5116,f,3
2202,741,f,6
1645,1924,f,5
1501,1078,f,4
1335,1055,f,3
6304,9304,v,4
7414,7406,f,2
6386,6499,f,2
1073,2187,f,7
875,1374,f,3
2788,2878,f,1
7185,9397,f,4
2681,2682,f,5
4997,4847,b,4
165,561,b,4
2214,2091,f,2
3593,3742,b,4
4567,4482,f,2
1197,967,f,3
8233,2223,f,2
3623,3616,f,1
1959,8168,f,3
7190,7200,f,5
6238,7176,f,4
4576,4573,f,3
4358,4355,f,4
9546,2998,b,5
3409,3416,f,5
6131,6086,f,6
4845,4846,f,2
4835,4997,f,7
3526,3556,f,5
4979,9709,f,7
1301,1464,f,2
6166,7421,f,2
3931,8412,f,5
864,9635,f,7
3210,2977,f,5
8119,996,f,5
2701,2691,f,2
1179,1306,f,4
9436,1803,b,5
8195,864,f,2
1836,2117,f,5
4,8262,f,2
2905,8015,b,5
7217,7113,f,6
1033,736,f,1
7392,2735,f,2
6471,7115,f,4
4600,8493,f,2
8082,9574,f,5
5186,5059,f,4
4997,4813,f,2
2594,9657,b,5
5487,5485,f,1
1994,2077,f,3
1315,946,f,1
8060,2446,v,5
1263,734,f,4
1072,1081,f,1
1814,1704,f,4
9434,962,b,5
963,1257,f,1
4077,274,f,4
1602,1826,f,5
2710,9614,f,4
4877,4889,f,2
2591,2581,f,3
4165,4119,f,1
682,487,f,1
4993,4987,f,1
1870,1821,f,6
5428,6434,f,7
993,1480,f,5
3452,3362,f,2
6392,6211,f,4
4802,4804,f,1
3324,3267,b,4
181,265,f,5
6507,6482,f,1
590,574,f,1
4876,4879,f,1
1908,1588,f,5
4916,4911,f,3
7543,4716,f,4
9083,538,f,4
6277,6282,f,3
9849,10161,f,7
937,10019,b,6
4965,4974,f,1
4138,4151,f,2
3532,3761,f,4
6380,6320,b,7
5323,5270,f,5
4105,4103,f,1
4760,4890,f,2
6247,7388,f,3
2554,8362,f,3
2121,1984,f,1
79,551,f,4
4656,3586,b,5
4714,4902,f,6
1370,1494,b,4
168,605,f,1
5636,5547,f,3
3293,3311,f,1
1964,1468,b,4
5112,5237,f,3
1242,1714,f,2
5136,5123,f,2
4568,4616,f,2
3951,3975,f,2
9061,630,f,5
1733,1752,f,4
4115,4131,f,1
18,649,f,3
1775,1748,f,7
1171,1013,f,1
5193,5092,f,3
1586,1900,f,6
218,376,f,3
9649,5296,f,7
842,1299,b,6
836,2245,b,4
2884,2869,f,1
5104,5189,f,5
3153,3047,f,3
159,728,f,2
6499,9428,f,6
4560,4563,f,1
9825,7215,f,6
5162,5169,f,1
1906,1308,v,7
4941,5195,v,6
7103,6066,f,5
1339,1342,f,3
8084,4895,f,5
6567,8000,b,6
3020,2995,f,5
2878,2862,f,1
4714,4895,f,4
2596,2590,f,2
4803,4753,f,3
3586,3524,f,3
897,916,v,6
7128,7383,f,1
2025,1082,f,5
3123,3247,f,5
1406,884,f,7
1971,1986,f,4
1329,754,f,4
4032,8369,f,3
1861,1860,f,1
1176,1384,f,1
6064,4744,v,7
5698,7335,f,4
8331,1992,f,3
2432,2368,f,2
323,115,f,3
6508,6598,f,2
3096,3233,f,4
1767,1393,f,7
1262,882,f,1
4092,4085,f,4
1501,1078,f,3
1697,8109,f,4
4869,4867,f,2
1247,831,f,2
7211,8717,f,4
223,571,f,1
5256,4795,f,7
2830,2832,f,3
4001,3938,f,4
2245,915,b,7
1810,2014,f,5
6324,6539,f,2
1103,1026,f,1
9574,5138,b,5
2003,1996,f,1
4920,5564,f,7
6075,6079,f,2
3042,3026,f,5
584,622,f,4
3284,8252,f,5
6108,6114,f,2
1955,1632,f,2
3859,72,f,2
3712,3729,f,1
10084,5586,f,7
426,3342,f,5
3417,3461,f,1
3213,3035,f,3
269,315,f,1
5146,5109,f,6
6074,7217,f,2
4713,6167,f,7
2174,1880,f,3
1590,1036,f,6
3072,3074,f,4
943,1209,f,4
752,760,f,1
3612,3529,f,5
2101,1998,f,1
2979,3175,f,5
4705,4795,f,6
1629,1393,f,3
3415,3461,f,2
3131,3940,f,4
4103,4087,f,1
2023,1602,f,1
4810,4710,b,4
1618,776,f,5
1875,2183,f,5
7322,9732,f,6
3517,3501,f,5
6451,7356,f,6
7395,5384,f,3
6068,7343,f,4
7210,7211,f,3
4213,355,f,5
6582,6645,f,7
245,615,f,1
3532,3618,f,5
2347,2989,f,1
3896,3905,f,1
2188,1885,f,3
97,95,f,4
1971,1986,f,1
5522,5528,f,1
4393,4396,f,2
6073,6067,f,1
1829,8327,f,2
7122,7137,f,2
7190,7200,f,1
4812,4804,f,1
2569,2553,f,2
15,8098,f,5
3095,3188,f,3
6328,4877,f,3
4070,3846,b,5
757,754,f,1
1862,2055,f,5
1563,2136,f,3
6115,6117,f,1
2131,1713,f,3
3707,3705,f,1
2591,2581,f,5
2201,2202,f,3
3177,708,f,3
1344,1419,f,4
3439,3435,f,1
3469,3449,f,4
505,518,f,2
2222,753,f,7
2216,1736,f,5
1291,8119,f,2
2245,1881,f,5
7441,7422,f,5
3649,3660,f,1
3578,3602,f,1
9831,9849,f,7
7103,7448,f,5
5587,8742,f,6
1096,872,f,6
2402,2388,v,4
1705,1941,f,1
6633,6261,f,4
3857,3929,f,3
254,166,f,3
2651,8009,f,5
5035,5122,f,4
4747,5004,f,1
3126,2944,f,3
9649,5098,f,4
4815,6304,v,5
8044,121,f,2
1170,1088,f,1
4294,4281,f,3
7209,6155,f,3
4822,6056,f,7
3680,4479,f,2
3524,3718,f,1
1124,1276,v,5
2891,2774,f,1
5488,5287,f,6
1322,1302,f,7
1527,3172,f,1
3460,3492,v,5
9226,3740,v,4
4188,4558,f,4
3595,3784,f,1
3031,3014,f,5
4485,4536,f,5
499,474,f,2
5208,5213,f,3
216,3361,f,5
2020,1829,f,5
4585,4589,f,1
1025,1561,f,1
2947,2960,f,1
2597,2590,f,1
5120,5320,f,5
1832,1906,f,2
5583,5346,f,2
4717,4733,f,6
2371,2368,f,1
2017,1724,f,5
5594,5536,f,3
5526,5401,f,5
3172,2951,b,5
10070,8675,f,7
9071,9165,f,5
4517,609,f,2
245,218,v,5
1129,906,f,1
2852,2816,f,5
2149,2114,f,5
6380,7161,f,5
1026,874,f,3
392,4434,f,4
7323,6094,f,3
3200,3169,f,5
120,338,f,5
1705,1819,f,5
5412,5450,f,4
475,279,f,5
7287,7291,f,7
2430,2383,f,3
1985,1984,f,3
1102,1969,b,7
6426,6460,f,6
1830,1875,f,3
2165,2050,f,7
5535,5512,f,4
1216,1438,f,1
1432,1448,f,1
1725,1583,f,5
5510,5508,f,1
2399,2366,b,4
1585,1871,f,4
5173,5051,f,4
4110,4244,f,2
4320,4303,f,4
2158,1859,f,4
3999,4100,f,1
5000,4994,f,5
2839,2847,f,4
3874,3845,f,4
1740,1859,f,2
4942,8086,f,3
4386,4569,f,3
7420,6466,f,1
3960,3908,f,4
4567,4391,f,4
8711,7343,f,2
3017,3010,f,2
5154,5052,f,3
3162,2954,f,1
2652,2656,f,1
9575,5248,f,6
4472,591,f,5
6503,2611,b,4
176,189,f,3
7124,6427,f,1
7113,5700,f,1
1351,1159,f,5
9380,6361,f,7
241,242,f,1
4222,4228,f,5
1484,1145,f,2
5296,5294,f,3
2945,2942,f,3
4347,4329,f,1
3202,3168,f,4
2178,1592,b,4
7108,6260,f,2
4079,4015,f,5
1237,1979,f,6
1864,1900,f,2
4173,4261,f,3
8623,5549,f,3
7142,8561,f,3
3176,2960,f,2
4306,4246,f,2
1645,1310,f,3
7625,4846,f,6
7392,6528,f,5
668,225,f,5
4300,4286,f,2
1634,1624,f,1
4232,4155,f,3
2171,993,f,6
472,333,f,1
3329,3392,f,2
2715,2716,f,2
1859,2084,f,1
9074,9277,f,6
1290,1091,f,6
1812,1625,f,7
8506,8504,f,4
2096,1197,f,7
1092,1241,f,3
4103,4102,f,2
3961,4009,f,1
1085,1458,f,2
5106,5301,f,3
1790,2045,f,3
611,563,f,2
3987,4013,f,3
1144,1444,f,2
2078,1772,f,1
4655,3303,f,2
1586,1682,f,6
117,100,f,3
1833,925,f,7
1838,2016,f,3
1761,1765,f,1
8694,5533,f,2
49,395,f,1
1648,1969,f,2
2407,2410,f,2
1712,867,f,5
150,591,f,4
174,169,f,1
6083,5396,f,6
6197,5700,f,2
2106,8219,f,5
8252,3402,f,4
323,325,f,4
7385,6143,f,4
1561,869,f,1
5468,8761,f,2
4980,4945,v,4
9654,2687,f,5
6085,7446,f,4
8636,5401,f,5
2168,8333,f,6
5143,5145,f,3
935,1389,f,2
490,641,f,4
38,164,f,5
6463,7352,f,4
6152,6188,f,4
1500,1494,f,1
3968,3131,f,5
3539,3550,f,3
1052,1325,f,3
1200,8110,v,5
572,620,f,3
8806,4569,f,3
4487,4470,f,3
4909,4907,f,1
6487,8725,f,5
2640,5481,f,5
6,5,f,4
3867,3937,f,3
1073,945,f,2
6198,6197,f,1
9307,9700,f,6
2687,2690,f,1
1817,2027,f,2
1491,1139,f,5
2255,1743,f,4
5044,5128,f,4
884,900,f,7
5249,5092,v,6
3519,3622,f,5
3094,3229,f,3
368,4606,f,3
3320,3257,f,1
3003,3014,f,3
9603,3077,f,4
1054,1052,f,1
3571,3610,f,1
2836,2845,f,3
5437,5434,f,1
5100,5267,f,7
2539,2548,f,4
436,96,f,3
7129,7131,f,2
788,1391,f,1
9382,9415,f,5
1408,8230,f,4
9292,4972,f,5
5349,8619,f,3
676,3426,f,5
874,1026,f,5
5102,5115,f,4
5090,5162,f,3
3228,3225,f,2
8809,8242,f,4
2546,2545,f,1
5548,5517,f,6
4976,7156,f,4
491,4077,f,2
3363,3368,f,5
1237,1463,f,5
6583,6558,f,2
4945,4869,f,1
1394,1488,f,2
2158,1772,f,2
4717,4841,f,1
3021,3207,f,5
5292,5308,f,1
23,389,f,4
6208,6353,v,4
6392,6066,b,5
91,532,f,3
9062,8258,f,5
8517,7197,f,7
6187,6448,f,1
2113,2114,f,4
4463,4459,f,2
4519,591,f,3
9056,2060,f,3
3657,3598,f,5
3952,3953,f,3
5208,5203,f,2
4038,4077,f,1
661,46,f,5
1996,1859,f,3
493,334,f,5
4235,4251,b,5
7742,7338,f,4
4886,4883,f,4
2255,1753,f,4
2571,2600,f,2
9114,7197,f,5
4912,4701,v,7
1676,2026,f,1
1145,994,f,2
9618,5440,f,5
5028,5099,f,3
6379,6361,f,5
1733,1745,f,1
4389,4403,f,3
2182,2173,f,6
4972,4747,f,4
3494,3406,f,1
6088,6185,f,4
3413,3418,b,5
8759,6094,f,2
4920,4814,f,1
4119,4351,f,4
6086,6102,f,1
4917,4953,f,2
7127,7442,f,3
1862,2213,v,5
858,1706,f,4
2813,2850,f,4
984,1115,f,4
5126,5312,f,1
5574,5397,f,1
4112,4108,f,3
2091,1325,f,7
2049,1999,f,5
4096,3918,b,5
415,4025,f,5
2973,3174,f,5
9447,469,f,4
6519,6495,f,1
7339,7150,f,5
4893,4925,f,4
1788,1793,b,5
4888,4870,b,5
5237,5044,f,3
1437,1448,f,1
1148,1368,f,5
640,411,f,3
706,364,f,3
1354,912,f,2
4581,4470,f,5
8503,4600,f,3
4017,3874,f,4
1638,1624,f,2
970,967,b,4
5277,5027,f,2
3943,3946,f,1
8117,1249,f,4
7200,6223,f,7
1970,1632,f,1
1040,9646,f,6
2539,2548,f,5
9174,9117,f,5
6262,6279,f,1
1615,8146,f,5
6204,6261,f,4
8644,5506,f,5
9147,9171,b,4
8616,5352,f,4
5105,5127,f,2
4849,4854,f,4
2951,8249,f,4
6056,6077,f,3
536,521,f,1
4578,4394,f,2
3133,3237,f,4
3029,3014,f,1
775,1417,f,7
8119,1145,f,4
3197,3137,f,4
2879,2516,f,5
453,262,f,4
841,771,f,2
116,120,f,2
10024,1768,f,6
983,1740,f,6
2658,2660,f,2
7270,6615,f,7
4038,3983,f,2
4935,4687,f,3
4820,4974,f,5
4987,9948,f,6
4515,4496,f,1
1080,1291,f,5
2852,2805,f,3
2445,2452,f,2
1354,922,f,2
2794,2883,f,3
9292,4957,f,4
6315,6465,f,1
1693,1904,f,4
843,1482,f,4
934,1468,f,1
4120,213,f,5
3552,3605,f,2
2408,2393,f,3
3331,3469,f,5
1333,9440,v,4
6528,6520,f,2
750,1742,v,6
20,463,f,1
1867,925,f,5
4384,4555,f,4
1772,2158,f,2
8091,9383,f,5
5118,5026,f,1
939,1093,f,2
4105,4085,f,5
3183,3189,f,1
2869,2876,f,4
6112,6379,f,6
4750,4752,f,1
5246,5288,f,3
4033,4101,f,3
5236,5238,f,3
2189,2022,f,3
2731,6222,f,4
953,1950,f,2
1884,1681,f,3
4472,4391,f,2
7440,7394,f,6
4969,4930,f,6
5154,5139,f,6
4966,4693,f,2
3475,3467,f,1
843,1699,f,4
3218,2954,f,5
3754,3510,f,1
1003,1898,b,4
7107,7118,f,5
952,1304,f,6
5414,5409,f,3
4558,4566,f,1
4802,5696,f,4
523,536,f,1
2093,1777,f,3
4909,4855,f,6
3595,3681,f,2
3461,3421,f,5
1697,2021,f,2
3435,3264,f,2
4626,4526,f,1
897,2196,b,6
5486,5410,f,3
4228,4270,f,1
5180,5328,f,3
8253,3303,f,4
2878,2859,f,2
470,327,f,3
5089,5092,f,3
2972,2977,f,2
2491,2557,b,4
4991,4753,b,5
4846,4986,f,5
691,270,f,4
1354,1134,f,3
2729,2706,b,4
483,320,f,4
8545,5339,v,5
971,754,b,4
5146,5121,f,3
6112,8548,f,3
4385,4531,f,2
7220,7210,f,1
3326,3467,f,2
1179,1296,f,2
98,413,f,3
52,285,f,4
1381,1966,f,4
1785,1992,f,4
1777,1772,f,2
3279,3323,f,5
7426,7443,f,1
3118,4,f,4
4732,4727,f,1
9094,843,v,4
2082,8223,f,3
4049,4027,f,3
436,416,f,2
508,538,f,1
2426,2456,f,1
3636,9249,b,5
544,9214,f,5
2816,2818,f,3
4461,4536,f,3
1895,1796,f,4
1029,1179,f,1
885,8323,f,6
3291,3304,f,4
3510,3641,f,3
5267,5386,f,6
4901,4897,f,7
2161,2009,b,5
9729,1288,v,6
3019,3147,f,3
6470,7291,f,7
9612,5066,f,4
5255,5127,f,1
565,4578,v,5
3062,3086,f,1
1043,1042,f,3
7404,7124,f,7
1073,910,f,1
6491,6481,f,1
1129,1417,f,2
4575,4451,f,2
5146,5274,f,5
2581,2549,f,5
8400,3868,v,5
381,453,f,4
9037,3868,f,3
605,581,f,5
7689,9370,f,5
6166,7399,f,5
3924,8412,f,3
1132,2038,f,3
7411,7372,f,3
342,489,b,5
7279,7315,f,1
7435,7122,f,5
4827,4832,f,1
9108,1708,f,7
586,582,f,2
307,347,f,2
1077,832,f,3
7389,6251,f,1
8750,7252,f,3
3047,3015,f,4
4809,4813,f,1
2249,1706,f,6
4727,4774,f,3
1619,2063,f,7
3412,3418,f,5
8561,7142,f,6
2208,2199,f,1
6062,6383,f,3
770,1256,f,4
9248,3453,f,4
4468,4500,f,3
1171,1013,f,2
2653,2659,f,2
1230,2134,f,4
6066,6064,f,1
4116,4143,f,3
5537,5555,f,6
1598,1764,f,5
5293,5122,f,5
2136,2138,f,1
2603,2598,f,3
371,2596,f,4
6077,5697,f,4
2577,2725,f,3
2161,1999,f,3
6358,6414,v,4
3238,2953,f,1
802,1320,f,3
3704,3691,f,2
6480,4991,f,7
4308,9147,f,4
1263,1265,f,1
7438,7198,f,5
6498,6484,f,1
1313,1841,b,6
5297,5066,f,7
4458,4487,f,5
10026,10109,f,7
1861,1805,f,7
4706,4793,f,3
2063,1710,f,1
7116,7108,b,4
8297,3517,f,3
1300,9052,f,5
2850,2808,f,5
1186,805,f,3
1331,1326,f,1
3619,3757,f,2
3099,4,f,2
8169,2156,f,6
4008,4077,f,1
4531,610,f,5
268,8796,b,4
2841,2836,f,1
6579,7220,f,7
9452,479,f,5
2127,2146,f,3
5542,5383,f,3
3021,3177,f,5
1270,1054,f,5
805,757,f,5
2780,2871,f,4
4470,4531,f,1
8499,8464,f,2
1643,1639,f,7
3031,3014,f,1
6414,7218,f,3
4461,4602,f,5
2979,3062,f,3
9411,7357,f,7
9148,4249,f,4
5242,5244,f,3
1889,1871,f,1
2962,2992,f,3
7426,7428,f,1
1955,1625,f,2
1898,1914,f,3
2709,2573,f,3
5472,5441,f,4
4295,4295,f,2
6522,7120,f,2
4051,3979,f,3
1179,1622,f,4
4058,8375,f,4
765,761,f,4
4088,4090,f,1
8129,891,f,3
177,316,f,5
7375,6146,b,5
4708,4776,f,1
1624,1379,f,3
3674,1565,f,3
318,319,f,1
1900,2023,f,5
6132,9392,f,6
9576,5303,f,5
366,4152,b,5
3851,4078,f,5
4132,4163,f,1
3685,3535,b,5
1211,1002,f,6
6518,7124,f,1
3181,3229,f,2
6329,6277,f,4
2013,2244,b,6
411,8794,f,3
4779,4773,f,3
2837,2841,f,2
2593,2556,f,2
3347,3357,f,1
2122,1990,f,2
1464,1632,f,4
376,4412,f,3
934,1305,f,4
1209,915,f,1
1396,1966,f,7
4563,4559,f,1
2034,2077,f,7
5035,5127,f,2
1311,1462,f,6
119,691,f,1
8415,9126,f,4
4021,4007,f,1
4431,4455,f,3
817,958,f,3
2438,2454,f,1
5296,10070,b,7
3074,2944,f,5
5537,8662,f,2
3245,3480,f,1
4733,5223,v,4
3181,3082,f,4
4259,4158,f,5
8749,8736,f,3
3225,3231,v,4
1832,2196,f,3
8750,6161,f,4
1663,1493,f,5
4508,4472,f,5
3873,3858,b,4
2780,2715,f,5
1005,910,f,6
6195,6358,f,3
3445,3368,f,1
1726,1488,f,5
2107,1998,f,3
3952,3976,b,4
3213,2986,f,3
888,1337,f,4
6377,6262,f,4
184,8046,f,2
5028,5199,f,6
4947,4815,f,2
2974,3181,f,4
1185,2246,f,6
3525,3651,f,3
115,113,f,1
2523,261,v,5
741,811,f,4
2219,1780,f,3
1624,1621,f,6
8467,559,f,5
1960,950,f,4
1935,1628,f,5
4893,4804,f,4
810,1034,v,5
4302,4319,f,3
1389,8192,f,7
1298,1240,f,1
3346,3457,f,4
6467,6463,f,3
4406,8380,b,4
3493,3474,f,5
2549,2542,f,1
619,457,f,1
3973,4094,f,4
5016,5149,b,5
392,45,f,2
8517,6113,f,6
9396,9399,f,5
4107,4148,f,5
200,96,f,5
846,8140,f,2
3843,3981,f,5
2946,3150,f,2
1366,1948,f,4
4923,9271,v,4
6408,6261,f,7
4794,4752,f,6
959,10000,b,6
5052,5154,f,4
6525,7121,f,7
752,1272,f,2
4011,3976,b,4
4093,4018,f,4
3446,3354,f,2
3267,3264,f,1
9152,81,f,5
2993,2979,f,2
2465,2524,f,4
